total_loc,file_count,avg_complexity,duplication_percentage,team_size,functional_points,actual_effort_hours,actual_time_days,actual_cost_inr
9383,51,2.9628758035706606,7.919571571666101,8,252,146,3,48388
30673,331,1.4686894284742986,0.9544961162194654,9,708,309,7,43755
78807,872,2.91430350872575,0.7776872189920546,9,2000,1383,32,834829
31033,254,2.5514092345795985,2.399760071207355,3,1009,342,20,89332
5874,30,2.11884023330206,8.068757230008716,8,31,42,1,5770
72155,1514,1.2803097100561363,1.3619615268942704,1,2000,673,115,240421
11083,115,2.185950696680515,3.6945817936669583,7,292,86,2,10855
96568,545,1.1661999018982254,4.310323815886528,5,2000,1592,61,1092977
96434,932,1.228786204828967,5.278425443888574,2,1077,898,79,292190
18233,253,2.1829650432732435,2.9047892614720063,2,400,182,16,52092
15039,139,1.8016634538747143,1.8022409389505545,8,318,154,3,24864
881,8,6.714612879101949,11.941063203957587,5,19,10,1,7790
56800,304,2.0364938231582306,3.307592969115805,3,1334,672,40,457321
27724,171,4.120109194810635,4.564116755226772,1,178,137,23,96383
6923,57,2.6622086246719685,1.4808284886939123,7,203,111,3,38423
18589,93,3.678907632802311,3.8797802379614685,3,141,109,6,55831
40061,350,1.6627760455195912,1.043466831705973,7,1502,546,15,182420
29218,592,7.260485461578803,0.9840806694618685,2,2000,898,79,151586
81916,999,2.6614639652915733,4.390021450365396,4,2000,1597,74,655535
22363,203,4.915507170392187,2.579076868799844,2,375,267,23,120581
13665,209,1.9992449299990587,4.02404265940144,4,739,280,13,91253
20454,106,1.2323098261299283,1.0987964741574103,5,172,142,5,36562
43051,264,3.4639422992264146,3.195864584538247,8,464,464,11,301107
91279,1100,1.017137804337075,2.054036798747755,2,2000,1295,114,422784
23748,176,2.418813490071278,3.180520623290336,3,873,326,19,137907
50829,327,1.4712095675419417,1.2030554785010423,5,1492,840,32,171617
42071,220,3.17180497758276,4.398973881788339,9,741,373,8,71764
18758,103,9.543544645358239,5.738365829779399,5,324,237,9,49240
21353,174,2.3736208012325104,1.0534727909593289,9,868,417,9,263895
64266,391,4.742190215986652,1.251466479214775,4,1247,435,20,143877
48663,374,2.559443631367321,3.787736218337645,5,1002,458,17,69394
26490,206,2.5066956578694293,4.162773823345788,9,955,326,7,115323
88764,1521,6.863722291449488,4.262064285469824,4,2000,1201,56,503924
51678,858,5.855322289832974,4.017660038238863,5,1192,514,19,299975
79125,634,4.38986404397687,1.7461841672103469,5,2000,948,36,658889
32758,394,1.7729486045374867,1.757997463967643,4,545,401,18,172341
6952,160,2.7324479838573916,1.029442015293947,4,398,78,3,27009
95086,610,1.5576347397721382,0.5970687403239563,5,1643,1147,43,214307
2651,58,2.2910417790527298,4.128361523011045,6,185,100,3,35132
72047,532,2.456535337210521,0.3423734784083438,7,2000,830,23,559341
61101,483,4.919632142077713,9.72046698098633,6,909,640,20,376745
49259,252,5.980001753213496,6.134282185166928,1,630,391,67,217501
51807,441,2.1780871884608586,6.819587461702771,2,674,390,34,287091
33343,664,1.0392986956566057,8.300603424679995,7,2000,884,25,588992
21900,170,5.353501004941285,1.8384487681337187,3,664,290,17,38005
76039,435,1.4212954802346982,6.563771240753592,2,1273,985,87,119087
57928,290,3.139607507987045,0.602168247053887,6,575,693,22,319220
7339,67,1.0556335179863776,0.07657794488239822,4,233,88,4,61691
6810,74,2.1220075253975463,5.378142830539216,5,233,116,4,45480
21484,116,10.384906077367258,0.27209603969686424,6,195,232,7,124353
21138,299,1.2334892574698284,15.636444362877361,3,784,360,21,57791
40946,295,2.212453083400926,3.9315637279931073,1,808,457,78,122506
88083,839,1.8072716994009443,4.900662518719324,3,2000,1122,67,787392
67921,1458,6.1805741514902905,0.9873598253455224,3,2000,746,45,235763
38091,398,5.477346665953933,3.9215577826221724,6,1567,732,23,257054
79157,960,1.5971096422165076,0.15463606702212396,4,2000,654,30,224412
7071,47,1.1862817351397015,6.36679301674608,7,185,120,3,42863
29239,152,3.1704055072509143,0.6505687326521767,2,701,337,29,82454
85545,1032,1.902062859977879,4.183217188506582,4,1257,1026,47,276225
77167,454,3.4529977826980116,0.889777536212351,8,1282,875,22,289779
80357,1644,1.071823211470944,0.24818085542610563,6,2000,689,22,118356
84842,672,1.3149891516668961,2.2988107085384963,3,2000,1244,75,691425
37811,737,3.5510065921362957,0.6491448605104096,2,1253,802,70,84424
6630,34,1.5252008839759568,4.575466472312374,3,80,82,4,27822
11216,68,5.287863221701081,0.9493369417261026,1,154,166,28,91953
65894,453,1.132830435216256,1.4674407168260333,1,926,486,83,269581
382,2,1.5339086292736364,2.9331137603936237,2,4,4,1,5000
79573,554,15.395226426591341,1.1739992958665217,3,1694,1269,76,208367
1998,10,2.2485664487833947,1.6617862822879665,9,44,30,1,8186
4235,27,3.670596578982362,5.917681136640389,8,107,65,1,20161
6729,35,1.4437484573418393,0.6912073160655203,9,151,75,1,23580
85220,694,3.070798442960729,0.3002212810170418,7,2000,845,24,333674
89187,1518,3.849031588431827,1.3931032450883594,7,2000,858,24,313052
65131,523,1.8306599338727236,1.9330567959787963,5,1246,914,35,587790
33480,555,4.884078481948147,2.7381431439707558,7,682,502,14,257164
17171,127,3.0347170509694754,1.630615054767092,4,599,148,6,106345
20174,172,2.084291263318272,5.460795765285224,5,217,238,9,163411
90824,650,2.794400650210261,0.14039682522529343,1,2000,1616,277,372031
67943,1632,2.8915993518548886,1.9782863808806412,4,2000,1319,61,446620
40001,562,1.3981226233564494,1.6858835303585469,3,2000,1063,64,333533
11305,95,2.1338579435966336,3.650245726679492,2,254,69,6,35518
55761,290,1.9255990930331544,11.863435494156192,2,1237,1193,105,431161
6006,59,2.127128847572494,2.4994071112041034,8,125,64,1,10615
2691,24,4.1498600044184055,15.166820199214358,1,52,33,5,23265
63087,408,2.4494039426322693,1.259627387791305,8,1379,584,15,88984
63470,464,7.201126511177875,0.10974106577964832,9,2000,1005,23,154933
80785,919,1.7648999786438315,0.6339132878111502,6,2000,748,24,184268
54500,515,2.182163077688561,1.7595664218091875,1,2000,470,80,182372
25250,337,4.401772805471202,1.3309997815880334,7,1396,886,25,245930
31952,164,2.737366955979767,0.35732435577997973,5,686,463,17,164899
42970,705,2.7422356353968804,1.983788441325476,9,1934,821,19,655463
52856,531,1.120593992118852,1.4443261699988819,7,1352,552,15,69536
56581,1282,2.1186877847212227,0.4578496882455816,5,2000,1039,39,581737
1383,18,1.6945759990639542,1.2290016038183293,2,87,28,2,5243
33791,204,17.09499813418922,7.613862241178741,4,986,816,38,232587
1225,16,1.8111016383789162,1.258621652871848,2,63,27,2,18492
67165,1271,5.748600444908324,4.3806266613115925,9,2000,1241,29,476511
26270,226,3.4810135415408783,3.3140495011581557,2,447,347,30,241596
8538,205,1.917190796709495,1.950150219568492,2,1015,330,29,48684
20195,377,2.7253321588339263,0.956044634991595,2,477,265,23,56845
16254,96,5.0390599363892905,1.6116544921075184,1,419,291,49,164779
8104,49,5.727215142084262,3.1386282102892324,9,118,87,2,31707
9852,52,1.3846092710438982,1.5117983297655844,8,139,104,2,39007
55526,314,1.9127115740002285,0.846788733522851,2,1358,696,61,254313
26919,180,1.8982685887987216,0.43337638750158197,2,245,186,16,136349
92151,1904,1.0944993766207174,7.414131324999618,5,2000,830,31,592118
24317,147,3.0061685770540247,2.031321378655764,4,706,203,9,47200
88808,506,5.245518842698669,3.434847262071845,2,1920,1627,143,224099
33094,197,2.0572724045962447,2.35952327391196,8,791,382,9,251986
15136,124,3.9638661964189423,7.210562670970788,8,499,283,7,152329
77375,1001,3.173724099883852,2.7710177259071163,4,1243,1120,52,228184
97856,558,2.0362927192321107,2.2940061356039116,4,1011,1254,58,160930
49516,316,1.3345231442574095,9.047363988673428,9,936,373,8,146833
9687,49,3.718200160888815,4.451501965007252,4,121,101,4,32096
95765,1475,5.241659816261033,0.4139688115667362,9,2000,1413,33,260133
745,9,3.547377800913559,0.6847939430034924,3,37,14,1,5779
31030,419,1.0396885168632661,5.414640353535211,2,443,376,33,144544
81935,491,1.536015396256401,6.324439392882519,8,1788,1475,38,913202
30190,431,1.1584257247432432,2.7575707340998266,3,431,275,16,138151
87589,1728,2.8587104352185797,2.829601384767751,2,2000,1031,91,219513
52242,261,4.107602679839301,3.4982156693361297,8,687,479,12,110315
26575,604,1.2578065601918667,2.0238426810952825,8,2000,922,23,422724
18988,109,5.008942153360582,3.990198582160781,5,172,227,8,87310
43832,445,2.783815930813745,0.4019008644651918,9,1432,877,20,287691
81723,467,3.576382656464212,11.37982807432518,6,1734,1442,47,937028
46405,360,8.819709039804906,4.854198468497161,5,690,444,17,127602
46137,250,1.1922595594335597,3.4910079540005077,3,762,705,42,196109
9446,50,6.092781872952283,1.330939105378205,7,232,132,3,45360
687,16,1.29654330499235,0.6142203187381017,9,48,22,1,13918
12863,247,2.098148978002551,1.8428190937413205,4,402,112,5,34762
59265,740,5.194866690534826,3.7921027202936974,7,2000,1070,30,213305
69715,473,6.207771375451467,3.515152231929925,3,1593,971,58,134861
36216,198,2.553139325250129,1.6880668973359148,2,219,262,23,168580
85851,755,2.983651741149867,3.325248134804741,1,1028,608,104,408097
91453,666,3.709313584109906,5.882296946572061,6,1083,963,31,307232
90401,1288,4.934298303387478,0.09322737253368973,5,1990,1184,45,411502
95748,567,1.285014588681686,2.0963838588438577,2,1155,1431,126,566358
25656,131,4.654411317752679,4.973900824712324,3,368,232,14,79117
59142,712,2.4440439625319197,2.764917219617733,9,1770,547,12,273068
18199,152,2.3177365164689028,3.689169529050676,3,693,282,17,90848
45196,840,2.2132419018672973,2.5447409927444107,7,2000,1149,33,455532
72086,556,2.5658327767384863,16.844637296326972,1,2000,921,158,507516
13330,110,7.382951671928972,0.19659479411429895,7,341,149,4,17565
29109,461,2.747952856239345,2.3638836368031195,9,626,424,9,282198
71069,641,7.735062927023557,0.33553988889457104,8,1828,936,24,368352
33966,363,1.4373706021433867,0.6093434778405045,7,1556,588,16,80130
84346,683,3.8332638655199416,1.6903194464729943,8,1213,731,18,365224
77075,576,4.679694194212431,0.5917030613018631,4,786,689,32,468341
41955,1014,3.500774276295635,11.60454415849382,2,2000,707,62,212679
81657,504,3.0542454381394952,10.267266569965644,9,1288,1097,25,360050
6516,42,2.8303536947878776,1.4337339554700574,3,93,81,4,37737
72616,736,5.340118960186493,3.5733274257877983,4,1134,869,40,174965
56015,1155,4.79277423320801,2.670641504882541,7,2000,743,21,415537
18158,112,1.2869626738881346,5.917020780208189,2,417,180,15,68849
76737,397,5.153046514641617,3.455802832675437,8,1009,888,22,330113
40818,520,2.176015707422305,0.0008837022689644528,8,1835,621,16,450568
32702,356,1.6437714078985273,5.041509245305139,5,1119,537,20,70848
74758,1077,5.484572763527197,4.808179807503443,9,2000,1014,23,713735
78212,591,2.2444905495905942,2.4947444932734397,8,1178,802,20,227501
58167,897,4.63475451055092,8.162732625867076,1,2000,1441,247,563591
27616,284,1.6725733927757593,8.367899972262748,9,310,346,8,189937
88069,581,1.0086615352730732,2.5975316108754227,5,1584,1091,41,216160
1189,9,2.5050344237311664,3.277621960145846,9,29,15,1,5178
37446,367,1.2323511658963628,19.814614901053595,9,634,419,9,290834
74763,697,4.088697010396641,1.2424684431427075,3,1412,1055,63,579586
10587,81,1.7107488763831276,1.3736649513768113,8,152,94,2,36885
255,6,2.2899696952668798,0.7064381851866075,7,7,4,1,5000
67594,1285,1.200323557677204,7.917300182543615,7,2000,828,23,119487
76329,421,1.7431513326939072,4.77570600450681,2,2000,894,78,590540
38647,736,4.346034146762062,0.39077529987530507,2,1777,957,84,263630
28895,188,1.3616553782198497,14.015894906219842,2,534,402,35,63707
55396,295,3.29182654527675,4.595155462336245,2,1065,653,57,497341
21547,258,6.486928997867045,6.652123755978847,4,927,535,24,157269
36698,369,3.5056334325025347,0.1727202705366738,7,1771,486,14,96562
41914,319,4.665470663068822,2.460914987642924,2,1413,583,51,113512
90851,501,1.2538338233387178,4.197589579481019,5,2000,1144,43,701919
75430,395,1.6350482970172626,2.740342542501296,7,1898,1033,29,399820
98845,624,5.9487078554683865,3.844941405987239,9,1199,806,18,274914
88060,1635,3.7624008312815076,5.960699055163981,8,2000,1169,30,917890
63378,430,3.2449078162374905,1.6413022224411333,9,1955,728,17,384498
55177,522,3.3978902687463624,6.608992756486796,7,1825,839,24,241038
72006,624,2.176511139813371,0.622408430911229,3,2000,898,54,138461
9628,201,1.1002755295312103,1.1057383962404892,1,281,166,28,49553
93912,1330,4.375950907408862,0.15509585738031864,7,2000,950,27,272029
50200,301,3.497926660952531,1.5862980977438168,6,1477,736,24,261705
8279,73,2.4084042795202993,1.6726147064890828,2,183,102,9,18016
48881,553,6.060405088845306,5.726505267423654,1,2000,714,122,463782
55367,545,1.9013699590182926,3.7058249948861346,4,611,414,19,154932
82479,466,1.766910922222469,2.008940431106957,4,1761,885,41,329742
24052,150,5.536324622738845,3.6955813217277633,6,710,300,9,71027
53898,644,4.507874673147461,0.18979603099210998,5,1629,778,29,521244
98796,1680,2.591842475040113,0.6957374726718897,9,1823,1300,30,324207
51039,635,1.3082352949736562,3.451129747903996,8,705,588,15,401860
29616,158,1.53275774595341,3.589093177037773,9,721,274,6,94945
56626,425,3.349108529128683,5.2073570229753665,7,1653,569,16,406570
10549,84,2.069640147010253,1.8054321669800857,9,119,92,2,11154
50390,372,4.983712340827858,4.487452576461333,3,453,364,22,113422
86761,880,7.5886323025323374,4.031827900094389,9,2000,941,22,634881
73054,431,4.603660169620344,11.576341476287267,2,1827,1067,94,135339
22846,184,2.0429861683409936,0.8478311397367218,9,272,261,6,57310
68090,1160,4.419706688857941,2.807864649669064,6,2000,1265,41,155859
58910,971,1.9526073449037724,3.2224905817314076,4,2000,1227,57,427953
83397,662,1.402251954311686,23.121298190052773,2,2000,795,70,455990
15323,80,1.0747196772562397,0.786186889487078,3,386,146,8,40310
72337,809,2.0720579702138098,2.592435851252639,5,2000,569,21,155370
2697,15,6.145419412394505,1.4872595948092457,9,55,46,1,18097
65777,405,1.6008294529071843,2.612127623320065,7,1230,467,13,175001
2759,34,1.5089003262576548,0.9244655367884195,3,162,61,3,21639
86616,1890,8.701324058055604,0.17074106539984538,4,2000,1140,53,245078
74667,1326,1.0557084578632705,2.9748393880108246,2,2000,1044,92,149845
15137,96,4.389675944479632,1.4323881241150398,8,221,181,4,80258
46838,651,1.8528941381970552,0.7028745812926817,6,2000,728,23,168965
71778,722,1.0840591412215839,1.370134118601096,3,2000,1176,71,455893
12209,101,6.496987936419083,0.1768756450915455,5,244,146,5,58677
22110,141,1.3308955783976613,10.516157056055224,5,447,270,10,62323
8887,152,2.7654328947951337,3.045831041453013,1,233,119,20,35135
8572,81,1.704615852216972,5.901524523543524,5,82,54,2,15531
23483,199,1.1483129483040935,1.9254125866311655,6,422,214,7,71085
61809,488,1.1126657480907525,8.177027492084832,2,1668,635,56,338606
69885,408,1.2701531142968132,2.3111483834465067,3,1569,988,59,663259
34618,513,1.1628916995562435,2.9861565625762942,5,2000,661,25,172924
54009,319,4.144777999229152,2.3690392689582365,3,1501,893,54,350504
18451,122,2.4623144910782604,4.625423147735605,5,323,214,8,106612
69724,540,1.923795464816577,2.926782558686865,5,2000,1017,38,262995
53430,351,2.192221576557031,1.1091620867018714,8,455,448,11,229188
15382,145,6.81751605600021,0.5504976400553805,9,178,172,4,22636
84966,1367,6.315935172504487,3.261020445743293,8,2000,1333,34,307124
21878,149,3.76681357626766,2.3510827411592996,3,416,262,15,184807
24364,196,5.752143049039374,0.3531466216796631,1,361,233,39,60218
59775,420,1.8473190181175039,1.7624178135892898,3,902,811,49,469610
5175,55,2.0556186058747112,2.5310092804492363,1,197,67,11,18340
76048,410,3.0925795979135122,6.138463552632311,9,997,646,15,263446
48554,362,3.1497779799778054,0.2770340338729928,3,1169,720,43,547805
28465,530,2.4458416307500928,1.499647598313184,8,1404,664,17,128591
72866,650,2.126229806527867,6.053826175866352,6,1089,748,24,267450
48300,299,10.419654218830395,3.6586521328772648,3,387,621,37,485516
11102,66,4.786332792993162,1.1985106314469578,9,128,79,1,28821
14047,117,2.255967901021024,6.53273103102351,8,144,155,4,103860
79322,433,3.85858188725461,2.379382241151877,3,1504,1013,61,718506
94940,1146,1.6910431105988972,2.414497343289331,7,2000,824,23,277432
78710,744,1.2322070819686766,13.140674200940754,5,1755,1355,51,410887
52242,284,1.9559659270455292,10.288823857314524,2,723,519,45,169083
56407,307,2.1347437325291425,1.5539896560283588,8,1309,765,19,120652
4593,30,1.0366858563678718,0.5302378269861607,1,56,40,6,14940
50185,282,4.709806693981247,1.379107897232512,4,416,342,15,228903
34328,633,1.9790606922447063,0.10835138348086873,4,1901,735,34,75949
79776,447,2.9106927322695832,0.07345300314514547,5,1602,1077,41,662786
51975,569,1.1690508392301242,1.7618658004739156,4,1933,830,38,292137
31755,463,1.4232097071755474,9.906938543071034,1,1785,610,104,212598
43572,556,5.849887827424723,7.177508819190849,7,682,368,10,142769
49537,463,3.0641475288085793,2.5070457672258386,2,1256,570,50,153027
49516,617,7.603144845530237,2.9152542994462314,3,1205,766,46,184436
59811,655,15.70620633041992,0.020829094585409935,5,2000,1422,54,1093302
6916,112,2.02298326027332,0.8494856305189392,8,502,121,3,19717
77275,884,1.7809262905738588,0.08780159546103922,8,1878,739,19,470942
64407,489,5.299765362085399,4.9161678090815055,2,675,931,82,289212
46833,423,15.474853150673656,0.5509329435086011,9,851,584,13,254189
95128,996,3.1852228330433356,7.1152115346558205,6,1410,641,21,185479
11340,71,4.487950371037005,3.608249231141023,9,162,156,3,96571
98334,537,4.348609241872353,0.9121352919474068,4,1693,1193,55,346824
92593,574,1.9658699167498337,0.6007510421854252,3,2000,1194,72,160446
